"Marker" "N.Additive" "N.Dominance" "WSC.Additive" "WSC.Dominance" "DMD.Additive" "DMD.Dominance" "GDC_Y1.Additive" "GDC_Y1.Dominance" "CYLD_Y1.Additive" "CYLD_Y1.Dominance" "TYLD_Y1.Additive" "TYLD_Y1.Dominance" "GDC_Y2.Additive" "GDC_Y2.Dominance" "CYLD_Y2.Additive" "CYLD_Y2.Dominance" "TYLD_Y2.Additive" "TYLD_Y2.Dominance" "C_RUST.Additive" "C_RUST.Dominance" "GDC_Y3.Additive" "GDC_Y3.Dominance" "CYLD_Y3.Additive" "CYLD_Y3.Dominance" "TYLD_Y3.Additive" "TYLD_Y3.Dominance" "SY.Additive" "SY.Dominance" "HD.Additive" "HD.Dominance"
"6401" "Chr5_66476569" 2.77e-06 2.77e-06 -0.000129085 -0.000129085 -1.94e-05 -1.94e-05 -0.001140456 -0.001140456 2.31e-05 2.31e-05 1.04e-09 1.04e-09 -0.001929716 -0.001929716 7.01e-05 7.01e-05 3.12e-09 3.12e-09 0.000482971 0.000482971 -1.5e-09 -1.5e-09 3.93e-06 3.93e-06 1.7e-05 1.7e-05 -0.002233898 -0.002233898 0.002054519 0.002054519
"6402" "Chr5_66930671" 7.9e-05 1.78e-07 -0.001970229 -0.000200353 -0.000527612 -6.57e-05 0.000477346 0.000521366 1.61e-05 1.3e-05 -1.16e-09 2.14e-09 0.002576869 0.001485627 -4.44e-05 0.000150842 -6.65e-09 -3.3e-09 0.000176737 0.000211734 5e-09 5.5e-09 0.000102742 6.42e-05 -3.82e-05 4.45e-05 0.000372087 -0.00129054 0.001154441 -0.001096292
"6403" "Chr5_67377553" -0.000159627 -8.3e-05 0.001272713 0.002115008 0.000258966 0.000722179 -0.001322506 -0.00166731 3.38e-05 4.64e-06 4.48e-09 2.32e-09 -0.001446538 -0.001874579 0.00017616 -1.85e-05 9.53e-09 1.38e-08 0.00018837 -7.36e-05 -6.25e-09 -6.5e-09 6.58e-05 -3.74e-05 3.95e-05 6.69e-05 -0.005850448 -0.007571631 -0.000790427 -0.00030943
"6404" "Chr5_67536705" -5.14e-05 -0.000121099 0.000766763 0.00261708 -2.8e-05 0.000543355 -0.000361761 -0.000866097 3.9e-05 -1.13e-05 -1.95e-09 -5.24e-10 -0.000449637 -0.001869466 -5.85e-05 9.17e-06 6.32e-09 5.15e-09 0.000239184 -3.78e-05 -4.87e-09 -1.04e-08 -0.000231758 -0.000214367 -7.73e-05 -2.41e-05 0.002191127 -0.001111028 0.003652395 0.001056406
"6405" "Chr5_67592508" 3.1e-05 3.1e-05 0.000427026 0.000427026 0.000325784 0.000325784 -0.000206432 -0.000206432 -5.45e-05 -5.45e-05 -3.95e-09 -3.95e-09 0.000283106 0.000283106 -0.000111199 -0.000111199 -1.55e-09 -1.55e-09 -0.000198161 -0.000198161 -4.75e-09 -4.75e-09 -8.32e-05 -8.32e-05 -2.37e-05 -2.37e-05 -0.005602432 -0.005602432 -0.000555731 -0.000555731
"6406" "Chr5_68038762" -3.43e-05 -3.43e-05 0.000508271 0.000508271 -0.000103493 -0.000103493 0.000862611 0.000862611 3.87e-05 3.87e-05 1.68e-09 1.68e-09 0.002130449 0.002130449 5.7e-05 5.7e-05 -3.78e-09 -3.78e-09 0.000252807 0.000252807 4.75e-09 4.75e-09 0.000185104 0.000185104 8.92e-05 8.92e-05 0.000126198 0.000126198 1.62e-05 1.62e-05
"6407" "Chr5_68044465" 7.13e-06 7.13e-06 0.000642701 0.000642701 0.000137179 0.000137179 -0.000538255 -0.000538255 -1.63e-05 -1.63e-05 -2.71e-09 -2.71e-09 -0.001289907 -0.001289907 -0.00016168 -0.00016168 5.96e-09 5.96e-09 -6.65e-05 -6.65e-05 -4.37e-09 -4.37e-09 -0.000101113 -0.000101113 -3.57e-05 -3.57e-05 -0.003999765 -0.003999765 0.002451307 0.002451307
"6408" "Chr5_68044498" 3.02e-05 3.02e-05 0.000395198 0.000395198 0.000167285 0.000167285 7.62e-05 7.62e-05 -9.02e-06 -9.02e-06 -2.15e-09 -2.15e-09 -0.000684617 -0.000684617 -8.91e-05 -8.91e-05 7.44e-09 7.44e-09 -0.000129598 -0.000129598 -3.87e-09 -3.87e-09 -3.85e-05 -3.85e-05 9.13e-07 9.13e-07 -0.000221819 -0.000221819 0.001730563 0.001730563
"6409" "Chr5_68044509" 7.13e-06 7.13e-06 0.000642701 0.000642701 0.000137179 0.000137179 -0.000538255 -0.000538255 -1.63e-05 -1.63e-05 -2.71e-09 -2.71e-09 -0.001289907 -0.001289907 -0.00016168 -0.00016168 5.96e-09 5.96e-09 -6.65e-05 -6.65e-05 -4.37e-09 -4.37e-09 -0.000101113 -0.000101113 -3.57e-05 -3.57e-05 -0.003999765 -0.003999765 0.002451307 0.002451307
"6410" "Chr5_68044786" 3.43e-06 1.08e-05 0.001131351 0.000154051 0.000324054 -4.97e-05 -0.001325486 0.000248977 -1.42e-05 -1.85e-05 -2.29e-09 -3.12e-09 -0.001534039 -0.001045775 -0.000178975 -0.000144384 7.29e-09 4.63e-09 -0.000150092 1.7e-05 -4.75e-09 -4e-09 -5.95e-05 -0.000142708 -1.28e-05 -5.87e-05 -0.006272124 -0.001727407 0.002024564 0.00287805
"6411" "Chr5_68044841" 3.43e-06 1.08e-05 0.001131351 0.000154051 0.000324054 -4.97e-05 -0.001325486 0.000248977 -1.42e-05 -1.85e-05 -2.29e-09 -3.12e-09 -0.001534039 -0.001045775 -0.000178975 -0.000144384 7.29e-09 4.63e-09 -0.000150092 1.7e-05 -4.75e-09 -4e-09 -5.95e-05 -0.000142708 -1.28e-05 -5.87e-05 -0.006272124 -0.001727407 0.002024564 0.00287805
"6412" "Chr5_68285174" 0 -6.35e-22 0 4.28e-18 0 1.22e-17 0 -1.44e-17 0 -1.52e-20 0 -1.03e-22 0 5.74e-18 0 6.95e-19 0 -3.89e-23 0 -6.08e-19 0 -1.5e-22 0 2.96e-19 0 3.56e-19 0 2.09e-18 0 5.44e-17
"6413" "Chr5_68285212" 0 -6.35e-22 0 4.28e-18 0 1.22e-17 0 -1.44e-17 0 -1.52e-20 0 -1.03e-22 0 5.74e-18 0 6.95e-19 0 -3.89e-23 0 -6.08e-19 0 -1.5e-22 0 2.96e-19 0 3.56e-19 0 2.09e-18 0 5.44e-17
"6414" "Chr5_68635596" -2.95e-05 -2.95e-05 0.000426633 0.000426633 0.000224396 0.000224396 0.0004724 0.0004724 5.59e-06 5.59e-06 1.38e-09 1.38e-09 0.000104066 0.000104066 5.33e-05 5.33e-05 3.63e-09 3.63e-09 -0.000111223 -0.000111223 -5.5e-09 -5.5e-09 4.48e-06 4.48e-06 2.52e-05 2.52e-05 0.004862447 0.004862447 0.001773707 0.001773707
"6415" "Chr5_68635615" -2.49e-05 -2.49e-05 0.000633305 0.000633305 0.000359925 0.000359925 -3.32e-05 -3.32e-05 -1.73e-05 -1.73e-05 1.03e-10 1.03e-10 -0.000993682 -0.000993682 4.27e-05 4.27e-05 4.07e-09 4.07e-09 -0.000125017 -0.000125017 -4.87e-09 -4.87e-09 -6.69e-06 -6.69e-06 -5.61e-06 -5.61e-06 0.004755898 0.004755898 0.002241341 0.002241341
"6416" "Chr5_68962734" -7.66e-06 -7.66e-06 0.000536045 0.000536045 0.000364132 0.000364132 -0.001018032 -0.001018032 4.46e-06 4.46e-06 1.13e-09 1.13e-09 -0.000252783 -0.000252783 4.79e-05 4.79e-05 2.48e-09 2.48e-09 0.000117217 0.000117217 -1.25e-09 -1.25e-09 0.000161531 0.000161531 6.62e-05 6.62e-05 -0.006149037 -0.006149037 0.001462215 0.001462215
"6417" "Chr5_68962743" 8.36e-06 4.78e-05 -7.22e-05 -0.001090792 -0.000327499 -0.000200967 0.001850368 0.001338827 5.66e-05 9.96e-06 2.5e-10 -1.26e-09 0.001320914 0.001704049 -9.14e-05 -0.000124829 5.35e-09 2.2e-09 -3.93e-05 -0.000248582 2.5e-10 1.25e-09 1.3e-05 2.72e-05 4.42e-05 1.07e-05 0.003156592 0.001368335 0.000776806 5.89e-06
"6418" "Chr5_69065081" 3.68e-05 3.68e-05 -0.000477091 -0.000477091 -0.000227945 -0.000227945 0.001160574 0.001160574 8.51e-06 8.51e-06 -2.17e-10 -2.17e-10 0.00116948 0.00116948 4.17e-05 4.17e-05 3.42e-10 3.42e-10 -1.61e-05 -1.61e-05 1.62e-09 1.62e-09 0.000161415 0.000161415 5.9e-05 5.9e-05 0.001086225 0.001086225 -0.002474956 -0.002474956
"6419" "Chr5_69065088" -2.77e-05 -2.77e-05 0.001133444 0.001133444 0.000379687 0.000379687 0.001947478 0.001947478 -1.51e-05 -1.51e-05 1.56e-09 1.56e-09 0.001310102 0.001310102 -3.94e-05 -3.94e-05 1.41e-09 1.41e-09 -0.000161953 -0.000161953 -6.25e-09 -6.25e-09 -4.23e-05 -4.23e-05 3.17e-05 3.17e-05 0.00014138 0.00014138 -0.000872593 -0.000872593
"6420" "Chr5_69065101" -1.01e-05 -1.01e-05 0.000874258 0.000874258 0.000232481 0.000232481 0.001796674 0.001796674 -1.87e-06 -1.87e-06 4.26e-11 4.26e-11 0.000771654 0.000771654 -1.21e-05 -1.21e-05 -4.1e-09 -4.1e-09 2.59e-05 2.59e-05 2.25e-09 2.25e-09 9.28e-06 9.28e-06 4.79e-05 4.79e-05 -0.001329061 -0.001329061 -0.001337559 -0.001337559
"6421" "Chr5_69065105" 5.02e-06 5.02e-06 -0.000402257 -0.000402257 -6.75e-05 -6.75e-05 -0.00058997 -0.00058997 2.34e-05 2.34e-05 -1.64e-10 -1.64e-10 -0.000265793 -0.000265793 -8.84e-05 -8.84e-05 -2.97e-09 -2.97e-09 0.000162205 0.000162205 2.37e-09 2.37e-09 -8.23e-05 -8.23e-05 -3.31e-05 -3.31e-05 0.003267966 0.003267966 0.001909937 0.001909937
"6422" "Chr5_69184367" -4.25e-06 2.66e-05 0.001026194 -9.63e-05 0.000435956 0.000261554 -0.001872796 0.000168693 -7.51e-05 -3.59e-05 -2.31e-09 -5.61e-10 -0.001604722 0.001082216 -6.71e-05 -7.64e-05 1.53e-08 1.67e-09 -0.000708985 -0.00036727 -1.22e-08 -2e-09 -3.62e-05 1.24e-05 5.32e-05 5.48e-05 -0.008936607 -0.001962993 -0.000857966 0.001612726
"6423" "Chr5_69184399" -4.01e-05 1.77e-05 0.001974335 0.000240202 0.000859449 8.47e-05 -0.001236592 0.000156375 -2.13e-05 -1e-05 -2.94e-10 -2.07e-09 -0.000702613 5.36e-05 6.07e-06 -0.000103665 7.95e-09 6.1e-10 -3.88e-05 -0.000178854 -1.5e-09 7.5e-09 5.36e-05 -0.000113443 1.01e-05 -3.65e-05 -0.004629968 0.001421351 0.001793023 0.004107975
"6424" "Chr5_69691474" -9.52e-06 -9.52e-06 0.000528809 0.000528809 0.000303398 0.000303398 0.000176927 0.000176927 1.75e-06 1.75e-06 1.11e-09 1.11e-09 -0.000629368 -0.000629368 1.12e-05 1.12e-05 -9.86e-10 -9.86e-10 0.000201668 0.000201668 5e-10 5e-10 -6.87e-06 -6.87e-06 -1.13e-05 -1.13e-05 -0.003511044 -0.003511044 -0.001133301 -0.001133301
"6425" "Chr5_69691534" 5.24e-05 5.24e-05 -0.001455481 -0.001455481 -0.000538886 -0.000538886 0.001553384 0.001553384 -1.96e-05 -1.96e-05 -2.11e-09 -2.11e-09 -1.58e-05 -1.58e-05 -0.00012361 -0.00012361 -6.14e-10 -6.14e-10 -0.000256813 -0.000256813 6.87e-09 6.87e-09 -0.000173583 -0.000173583 -0.000105244 -0.000105244 0.004050889 0.004050889 0.000383118 0.000383118
"6426" "Chr5_69778784" 1.66e-05 1.66e-05 0.000367691 0.000367691 0.000163049 0.000163049 0.000272866 0.000272866 -6.11e-05 -6.11e-05 -3.34e-09 -3.34e-09 0.000622886 0.000622886 -5.27e-05 -5.27e-05 -2.69e-09 -2.69e-09 -2.85e-05 -2.85e-05 -2e-09 -2e-09 -0.000136895 -0.000136895 -1.48e-05 -1.48e-05 -0.002628636 -0.002628636 -0.001511154 -0.001511154
"6427" "Chr5_69948316" 3.46e-05 3.46e-05 -0.000386585 -0.000386585 -0.000394907 -0.000394907 0.000874991 0.000874991 6.23e-07 6.23e-07 -3.34e-09 -3.34e-09 0.002520852 0.002520852 -0.000163192 -0.000163192 -1.07e-08 -1.07e-08 9.7e-05 9.7e-05 8.5e-09 8.5e-09 -8.98e-05 -8.98e-05 -6.42e-05 -6.42e-05 0.001032703 0.001032703 -0.000424185 -0.000424185
"6428" "Chr5_70175229" 6.03e-05 6.03e-05 0.000180329 0.000180329 0.0002126 0.0002126 0.001233019 0.001233019 -2.84e-05 -2.84e-05 -1.85e-09 -1.85e-09 0.001445783 0.001445783 -0.00024817 -0.00024817 4.8e-09 4.8e-09 -0.000358512 -0.000358512 3.75e-10 3.75e-10 -0.000163915 -0.000163915 1.8e-05 1.8e-05 -0.001990392 -0.001990392 -0.002635041 -0.002635041
"6429" "Chr5_70175239" 4.09e-05 4.09e-05 1.02e-05 1.02e-05 0.000358985 0.000358985 -2.55e-05 -2.55e-05 -7.09e-06 -7.09e-06 1.66e-09 1.66e-09 0.000867244 0.000867244 1.7e-06 1.7e-06 9.55e-09 9.55e-09 -0.000488606 -0.000488606 -6.5e-09 -6.5e-09 0.000132329 0.000132329 9.12e-05 9.12e-05 0.00049824 0.00049824 -0.000745845 -0.000745845
"6430" "Chr5_70590645" -4.41e-05 -4.41e-05 0.001149957 0.001149957 0.0002062 0.0002062 -0.000749158 -0.000749158 -1.2e-05 -1.2e-05 -6.48e-10 -6.48e-10 -0.001642545 -0.001642545 -6.75e-05 -6.75e-05 2.86e-09 2.86e-09 -0.000109905 -0.000109905 -8.12e-09 -8.12e-09 -0.000213864 -0.000213864 -2.98e-05 -2.98e-05 -0.001703377 -0.001703377 -0.002467359 -0.002467359
"6431" "Chr5_70590651" -1.5e-05 -1.5e-05 0.000655133 0.000655133 3.17e-05 3.17e-05 -0.001141951 -0.001141951 -7.6e-06 -7.6e-06 -7.58e-10 -7.58e-10 -0.001829147 -0.001829147 -3.97e-05 -3.97e-05 2.08e-09 2.08e-09 -0.00012023 -0.00012023 -5.87e-09 -5.87e-09 -0.000145756 -0.000145756 -1.61e-05 -1.61e-05 -0.001219998 -0.001219998 -0.003394823 -0.003394823
"6432" "Chr5_70590652" 2.18e-05 2.18e-05 -0.000185294 -0.000185294 0.000184084 0.000184084 0.000892062 0.000892062 -2.92e-05 -2.92e-05 -8.62e-13 -8.62e-13 -4.75e-05 -4.75e-05 -3.36e-05 -3.36e-05 6.66e-10 6.66e-10 3.38e-05 3.38e-05 1.62e-09 1.62e-09 -0.000122553 -0.000122553 -3.57e-05 -3.57e-05 -0.002427644 -0.002427644 -0.001441597 -0.001441597
"6433" "Chr5_70597301" 4.59e-05 4.59e-05 -0.002068343 -0.002068343 -0.000623342 -0.000623342 -0.00243149 -0.00243149 -1.57e-05 -1.57e-05 -1.11e-09 -1.11e-09 -0.00284604 -0.00284604 0.000100446 0.000100446 1.19e-08 1.19e-08 -0.000176902 -0.000176902 -5e-09 -5e-09 8.58e-05 8.58e-05 -3.89e-05 -3.89e-05 0.001238463 0.001238463 -0.001038693 -0.001038693
"6434" "Chr5_70597335" 4.59e-05 4.59e-05 -0.002068343 -0.002068343 -0.000623342 -0.000623342 -0.00243149 -0.00243149 -1.57e-05 -1.57e-05 -1.11e-09 -1.11e-09 -0.00284604 -0.00284604 0.000100446 0.000100446 1.19e-08 1.19e-08 -0.000176902 -0.000176902 -5e-09 -5e-09 8.58e-05 8.58e-05 -3.89e-05 -3.89e-05 0.001238463 0.001238463 -0.001038693 -0.001038693
"6435" "Chr5_70601087" 8.56e-05 4.43e-06 -0.001259851 0.001242206 -0.000525583 0.000334462 -0.000249976 0.001217806 -3.47e-05 1.34e-05 -3.89e-09 -1.3e-10 0.001262303 0.002553163 3.5e-05 -0.000135353 -1.05e-08 -1.66e-09 -0.000534695 -1.67e-05 5.87e-09 9.12e-09 -2.3e-05 -5.13e-05 -0.00010776 2.67e-05 0.006820355 -0.003306014 -0.002168797 0.001391668
"6436" "Chr5_70830518" -3.35e-05 -3.35e-05 0.00158877 0.00158877 0.000530565 0.000530565 -0.001821916 -0.001821916 -5.82e-05 -5.82e-05 -1.77e-09 -1.77e-09 -0.002406405 -0.002406405 7.94e-05 7.94e-05 6.68e-09 6.68e-09 1.13e-05 1.13e-05 -6.37e-09 -6.37e-09 -2.14e-06 -2.14e-06 8.46e-06 8.46e-06 -0.006705768 -0.006705768 -0.002296599 -0.002296599
"6437" "Chr5_70867287" -6.99e-06 -6.99e-06 -9.57e-05 -9.57e-05 -0.000104904 -0.000104904 0.000224845 0.000224845 -2.53e-05 -2.53e-05 -2.1e-09 -2.1e-09 -0.001000051 -0.001000051 8.78e-05 8.78e-05 -7.68e-10 -7.68e-10 6.6e-05 6.6e-05 -8.75e-10 -8.75e-10 1.15e-05 1.15e-05 -2.25e-05 -2.25e-05 8.22e-05 8.22e-05 -0.000170305 -0.000170305
"6438" "Chr5_70867291" 1.76e-05 1.76e-05 -0.00070436 -0.00070436 -0.000403978 -0.000403978 0.001466594 0.001466594 1.24e-05 1.24e-05 2.16e-10 2.16e-10 -0.001153683 -0.001153683 -2.25e-05 -2.25e-05 7.24e-09 7.24e-09 -4.53e-05 -4.53e-05 2.12e-09 2.12e-09 -4.64e-05 -4.64e-05 2.99e-05 2.99e-05 0.002793488 0.002793488 -0.001878129 -0.001878129
"6439" "Chr5_71015152" -7.98e-05 -7.98e-05 0.001706382 0.001706382 0.000738155 0.000738155 -0.000475739 -0.000475739 3.39e-05 3.39e-05 3.34e-09 3.34e-09 -0.000691286 -0.000691286 6.42e-05 6.42e-05 1.09e-08 1.09e-08 -8.18e-05 -8.18e-05 -5.37e-09 -5.37e-09 3.06e-05 3.06e-05 7.18e-05 7.18e-05 0.000893755 0.000893755 0.003242323 0.003242323
"6440" "Chr5_71308071" -5.19e-05 -5.19e-05 0.000987449 0.000987449 8.27e-05 8.27e-05 0.002606417 0.002606417 2.69e-05 2.69e-05 1.34e-09 1.34e-09 0.000326477 0.000326477 -4.1e-06 -4.1e-06 3.26e-09 3.26e-09 0.000172186 0.000172186 -3.12e-09 -3.12e-09 -5.98e-05 -5.98e-05 1.78e-05 1.78e-05 0.000160004 0.000160004 -0.001089934 -0.001089934
"6441" "Chr5_71555949" 2.49e-06 2.49e-06 -0.001633226 -0.001633226 -0.000631567 -0.000631567 0.001745806 0.001745806 3.44e-05 3.44e-05 2.36e-09 2.36e-09 0.000107696 0.000107696 0.000156475 0.000156475 1.5e-09 1.5e-09 -1.33e-05 -1.33e-05 -3.75e-09 -3.75e-09 9.48e-06 9.48e-06 -7.01e-06 -7.01e-06 0.006089022 0.006089022 -0.000996899 -0.000996899
"6442" "Chr5_71701800" -5.02e-05 -4.28e-05 0.001145657 0.000168357 -4.95e-05 -0.000423284 0.000987843 0.002562306 1.24e-06 -3.06e-06 1.05e-09 2.23e-10 0.001219322 0.001707586 2.07e-05 5.53e-05 -5.83e-09 -8.5e-09 -0.000195755 -2.86e-05 -2.5e-10 5e-10 -6.23e-05 -0.000145492 1.33e-05 -3.26e-05 -0.000354002 0.004190715 -0.004001757 -0.003148271
"6443" "Chr5_71822142" 0.000145286 4.65e-05 -0.003122979 -0.000801613 -0.00088058 -0.000128261 2.5e-05 7.44e-05 -1.35e-05 -6.56e-05 -4.52e-09 -2.23e-09 0.001316476 0.000622493 -3.99e-05 -3.92e-05 -2.78e-09 -6.92e-09 -0.00014421 -0.00023387 -1.37e-09 -2.37e-09 -3e-05 -3.3e-05 -6.05e-05 2.11e-05 0.007344638 0.005323685 0.000432898 -0.001062626
"6444" "Chr5_71822186" -7.84e-05 -7.84e-05 0.00213 0.00213 0.000664335 0.000664335 -0.000325399 -0.000325399 -1.16e-06 -1.16e-06 8.42e-10 8.42e-10 -0.000367292 -0.000367292 -0.000147235 -0.000147235 1.08e-08 1.08e-08 -0.000127082 -0.000127082 -7.12e-09 -7.12e-09 1.31e-06 1.31e-06 5.44e-05 5.44e-05 -0.008569699 -0.008569699 0.001008794 0.001008794
"6445" "Chr5_71833751" 6.08e-07 6.08e-07 -0.000364638 -0.000364638 -0.000134589 -0.000134589 -0.001058294 -0.001058294 -2.37e-05 -2.37e-05 -1.22e-09 -1.22e-09 -0.000151039 -0.000151039 -3.9e-05 -3.9e-05 3.98e-09 3.98e-09 -1.08e-05 -1.08e-05 1.5e-09 1.5e-09 5.25e-05 5.25e-05 4.54e-05 4.54e-05 -0.003936406 -0.003936406 -0.000346865 -0.000346865
"6446" "Chr5_73187283" -0.000125711 -0.000125711 0.001630964 0.001630964 0.000383421 0.000383421 -0.00092446 -0.00092446 1.59e-05 1.59e-05 2.78e-09 2.78e-09 -0.000905246 -0.000905246 7.49e-05 7.49e-05 1.02e-08 1.02e-08 -2.05e-06 -2.05e-06 -5.62e-09 -5.62e-09 3.27e-05 3.27e-05 3.05e-05 3.05e-05 -0.005288402 -0.005288402 0.000282178 0.000282178
"6447" "Chr5_73639210" -2.37e-05 -2.37e-05 -0.00027264 -0.00027264 -0.000238005 -0.000238005 6.73e-05 6.73e-05 1.95e-05 1.95e-05 8.31e-10 8.31e-10 -0.000283755 -0.000283755 8.4e-05 8.4e-05 9.97e-10 9.97e-10 7.16e-05 7.16e-05 7.5e-10 7.5e-10 2.88e-05 2.88e-05 -1.44e-05 -1.44e-05 0.001604181 0.001604181 -0.000536284 -0.000536284
"6448" "Chr5_73746398" -0.000111056 -0.000111056 0.001947131 0.001947131 0.000559775 0.000559775 -0.000674334 -0.000674334 1.11e-06 1.11e-06 1.93e-09 1.93e-09 -0.000700439 -0.000700439 -2.56e-05 -2.56e-05 1.4e-08 1.4e-08 -8.29e-05 -8.29e-05 -7.12e-09 -7.12e-09 8.31e-07 8.31e-07 5.32e-05 5.32e-05 -0.007830578 -0.007830578 0.001050086 0.001050086
"6449" "Chr5_73746432" -0.000111056 -0.000111056 0.001947131 0.001947131 0.000559775 0.000559775 -0.000674334 -0.000674334 1.11e-06 1.11e-06 1.93e-09 1.93e-09 -0.000700439 -0.000700439 -2.56e-05 -2.56e-05 1.4e-08 1.4e-08 -8.29e-05 -8.29e-05 -7.12e-09 -7.12e-09 8.31e-07 8.31e-07 5.32e-05 5.32e-05 -0.007830578 -0.007830578 0.001050086 0.001050086
"6450" "Chr5_73811417" -2.99e-05 -2.99e-05 0.001111673 0.001111673 0.000393112 0.000393112 0.001220874 0.001220874 4.87e-06 4.87e-06 2.43e-09 2.43e-09 0.000545586 0.000545586 -0.000132765 -0.000132765 -2.32e-09 -2.32e-09 3.64e-05 3.64e-05 1.5e-09 1.5e-09 -0.00013889 -0.00013889 3.29e-05 3.29e-05 -0.000459802 -0.000459802 0.002086421 0.002086421
"6451" "Chr5_73811422" -2.99e-05 -2.99e-05 0.001111673 0.001111673 0.000393112 0.000393112 0.001220874 0.001220874 4.87e-06 4.87e-06 2.43e-09 2.43e-09 0.000545586 0.000545586 -0.000132765 -0.000132765 -2.32e-09 -2.32e-09 3.64e-05 3.64e-05 1.5e-09 1.5e-09 -0.00013889 -0.00013889 3.29e-05 3.29e-05 -0.000459802 -0.000459802 0.002086421 0.002086421
"6452" "Chr5_73895344" -0.000111056 -0.000111056 0.001947131 0.001947131 0.000559775 0.000559775 -0.000674334 -0.000674334 1.11e-06 1.11e-06 1.93e-09 1.93e-09 -0.000700439 -0.000700439 -2.56e-05 -2.56e-05 1.4e-08 1.4e-08 -8.29e-05 -8.29e-05 -7.12e-09 -7.12e-09 8.31e-07 8.31e-07 5.32e-05 5.32e-05 -0.007830578 -0.007830578 0.001050086 0.001050086
"6453" "Chr5_74320285" 3.26e-05 3.26e-05 0.000182869 0.000182869 0.00010456 0.00010456 0.000348936 0.000348936 -2.27e-06 -2.27e-06 -1.09e-09 -1.09e-09 0.000333147 0.000333147 -0.000121662 -0.000121662 -3.15e-09 -3.15e-09 -4.42e-05 -4.42e-05 1.28e-17 1.28e-17 4.8e-07 4.8e-07 1.22e-06 1.22e-06 -0.000739121 -0.000739121 -4.13e-05 -4.13e-05
"6454" "Chr5_74320294" -5.79e-05 -5.79e-05 0.002549313 0.002549313 0.000906852 0.000906852 -0.001496104 -0.001496104 -5.97e-05 -5.97e-05 -2e-09 -2e-09 -0.000396429 -0.000396429 -0.000122262 -0.000122262 -7e-10 -7e-10 -0.000200244 -0.000200244 -3.87e-09 -3.87e-09 2.61e-05 2.61e-05 2.86e-05 2.86e-05 -0.007700765 -0.007700765 -0.000660329 -0.000660329
"6455" "Chr5_74822802" -9.68e-05 -9.68e-05 0.002302483 0.002302483 0.000674855 0.000674855 -0.001362756 -0.001362756 1.58e-05 1.58e-05 2.11e-09 2.11e-09 -0.00081623 -0.00081623 -6.4e-05 -6.4e-05 8.34e-09 8.34e-09 -0.000129763 -0.000129763 -6e-09 -6e-09 7.48e-05 7.48e-05 5.46e-05 5.46e-05 -0.008299882 -0.008299882 -0.000185856 -0.000185856
"6456" "Chr5_75468453" 2.7e-05 -3.21e-06 0.001198957 8.71e-05 0.000636612 0.000127062 9.4e-05 -0.00079714 -2.89e-05 1.8e-05 -1.72e-09 7.38e-10 -0.000481112 -0.000285302 -0.000101426 6.83e-05 1.37e-09 7.49e-09 2.85e-05 0.000128903 9.5e-09 -2.25e-09 -3.25e-05 -1.21e-05 -3.88e-05 3.48e-05 -0.005612014 0.001114898 0.002017839 0.002429396
"6457" "Chr5_75546279" -1.73e-05 -5.64e-05 0.000383988 -0.00085363 0.0001069 -0.000616954 0.000802677 0.001052481 2.5e-05 6.53e-05 2.11e-09 3.32e-09 -3.45e-05 0.001671972 5.28e-05 0.00021471 -3.64e-09 -5.26e-10 0.000328902 0.00031045 9.75e-09 -5e-10 -1.19e-05 4.54e-05 2.2e-06 3.04e-05 0.000333963 0.00990615 0.00062421 0.002699981
"6458" "Chr5_75899553" -6.32e-05 -5.84e-05 0.000198801 0.000636758 -0.00025516 -5.02e-05 0.001931691 -0.001559406 3.12e-05 3.55e-05 9.1e-10 1e-09 0.001352386 -0.001769519 -9.28e-06 0.00012243 9.07e-10 6.73e-09 6.44e-05 -3.91e-06 1.87e-09 -3.62e-09 -0.000201773 7.99e-06 -7.09e-05 3.04e-05 0.001820131 0.003041208 -0.000730616 -0.000940719
"6459" "Chr5_76236215" 8.37e-05 8.37e-05 -0.002083292 -0.002083292 -0.000692226 -0.000692226 0.00169377 0.00169377 5.99e-05 5.99e-05 -9.01e-10 -9.01e-10 0.00184424 0.00184424 -0.000197604 -0.000197604 -8.92e-09 -8.92e-09 1e-05 1e-05 8e-09 8e-09 -7.39e-06 -7.39e-06 -1.27e-05 -1.27e-05 0.002919212 0.002919212 0.000409617 0.000409617
"6460" "Chr5_77583826" 3.57e-05 5.43e-06 0.00115479 4.3e-05 0.000409371 -0.000100179 0.000705508 -0.000185584 -5.17e-05 -4.8e-06 -3.84e-09 -1.38e-09 0.000345138 0.000540948 -0.000216866 -4.71e-05 -3.08e-09 3.03e-09 3.36e-05 0.000134039 8.37e-09 -3.37e-09 -6.93e-05 -4.9e-05 -4.59e-05 2.78e-05 -0.008315416 -0.001588503 -0.000634194 -0.000222636
"6461" "Chr5_77782162" -7.47e-05 2e-05 0.002559583 0.000451031 0.001011983 0.000108786 -0.00064023 0.000573601 -8.85e-06 -5.88e-05 1.5e-09 -2.3e-09 -0.000647486 -2.81e-05 2.98e-05 -2.95e-06 8.04e-09 -3.35e-09 -0.000216861 -2.15e-05 -3.12e-09 6.37e-09 8.09e-05 -7.11e-05 3.62e-05 -3.26e-05 -0.003680961 -0.001273035 0.002224556 0.001290905
